age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
64,"Woman","North East","UKIP","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","15 or under","University diploma","C1","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
48,"Woman","North East","Conservative","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","15 or under","Don't know","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
24,"Woman","North East","DK or did not vote","Leave","","","under £5,000 per year","Not Asked or missing","16","City & Guilds certificate","E","Unemployed","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",7,"Don’t know"
36,"Woman","North East","DK or did not vote","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","University diploma","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Don't know","Very badly",0,"Neither a Leaver nor a Remainer"
51,"Man","North East","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","16","CSE grades 2-5","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
27,"Woman","North East","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Self-employed","Other","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"a Remainer"
84,"Man","North West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Other","Right","Somewhat negative effect","Somewhat negative effect","Very badly",6,"a Leaver"
79,"Man","North West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","E","Retired","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Don't know",5,"a Leaver"
67,"Woman","North West","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
50,"Man","North West","Labour","Leave","","","£50,000 to £59,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
80,"Man","North West","Labour","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","No formal qualifications","D","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Very badly",4,"a Leaver"
64,"Man","North West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
66,"Woman","North West","UKIP","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Very positive effect","Very badly",5,"a Leaver"
54,"Man","North West","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","19","City & Guilds certificate","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",7,"a Leaver"
65,"Man","North West","Labour","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",8,"a Leaver"
68,"Man","North West","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","17-18","City & Guilds certificate","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
66,"Woman","North West","DK or did not vote","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Very badly",2,"a Leaver"
48,"Woman","North West","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"a Leaver"
58,"Woman","North West","Labour","Leave","","","under £5,000 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Not working","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Neither positive nor negative","Very badly",7,"a Leaver"
86,"Man","North West","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","B","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
71,"Woman","North West","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","D","Retired","Other","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat negative effect","Very badly",9,"a Leaver"
50,"Woman","North West","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"a Leaver"
65,"Man","North West","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","ONC","D","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
65,"Woman","North West","Liberal Democrat","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C2","Retired","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"a Leaver"
35,"Man","North West","UKIP","Leave","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Leaver"
