age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
60,"Woman","South West","Missing","Leave",5,"None","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Very badly",10,"Neither a Leaver nor a Remainer"
49,"Woman","Wales","Missing","Remain",0,"None","£20,000 to £24,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Fairly badly",5,"a Remainer"
44,"Woman","North West","Missing","Remain",1,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
35,"Man","South East","Missing","Remain",9,"The Daily Mail / The Scottish Daily Mail","£50,000 to £59,999 per year","Not Asked or missing","Can't remember","University diploma","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Very negative effect","Very badly",0,"a Remainer"
47,"Woman","Wales","Missing","Remain",1,"The Times","£5,000 to £9,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"Neither a Leaver nor a Remainer"
23,"Man","South East","Missing","Remain",0,"None","£20,000 to £24,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",7,"a Remainer"
35,"Man","South West","Missing","Remain",10,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","16","City & Guilds certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
18,"Man","Yorkshire and the Humber","Missing","Did not vote",0,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Somewhat negative effect","Neither positive nor negative","Fairly badly",7,"Neither a Leaver nor a Remainer"
81,"Woman","South East","Missing","Leave",1,"The Times","£10,000 to £14,999 per year","Not Asked or missing","16","Prefer not to say","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Very positive effect","Fairly well",9,"a Leaver"
23,"Woman","Scotland","Missing","Remain",4,"The Independent","Not Asked or missing","Not Asked or missing","Skipped","Scottish Higher Certificate","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
18,"Woman","South West","Missing","Did not vote",1,"Other Newspaper","Prefer not to answer","Not Asked or missing","17-18","City & Guilds certificate - advanced","E","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Somewhat negative effect","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
39,"Man","Wales","Missing","Leave",1,"None","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Other","Other","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",1,"Neither a Leaver nor a Remainer"
38,"Woman","London","Missing","Remain",5,"The Guardian","Prefer not to answer","Not Asked or missing","20+","University diploma","E","Not working","Skipped","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
50,"Man","East of England","Missing","Leave",7,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","17-18","No formal qualifications","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very badly",9,"a Leaver"
56,"Woman","Scotland","Missing","Remain",0,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","No formal qualifications","E","Other","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
25,"Man","Wales","Missing","Remain",5,"The Independent","£10,000 to £14,999 per year","Not Asked or missing","Skipped","University diploma","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
23,"Woman","North West","Missing","Remain",3,"Other Newspaper","Don't know","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Leaver"
20,"Man","London","Missing","Remain",3,"None","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
59,"Woman","North West","Missing","Leave",6,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",10,"a Leaver"
19,"Woman","Scotland","Missing","Did not vote",4,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Not Asked or missing","Still at school/Full time student","Scottish Higher Certificate","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Somewhat negative effect","Don't know","Fairly badly",3,"Neither a Leaver nor a Remainer"
57,"Man","South West","Missing","Leave",2,"The Times","£35,000 to £39,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Don't know","Don't know","Very badly",7,"Neither a Leaver nor a Remainer"
33,"Woman","East of England","Missing","Leave",1,"None","£50,000 to £59,999 per year","Not Asked or missing","19","CSE grades 2-5","C2","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat positive effect","Somewhat positive effect","Fairly well",9,"a Leaver"
27,"Woman","South East","Missing","Remain",8,"The Guardian","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
51,"Man","East Midlands","Missing","Leave",8,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","E","Other","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",3,"Neither a Leaver nor a Remainer"
55,"Woman","North West","Missing","Leave",4,"The Times","£30,000 to £34,999 per year","Not Asked or missing","17-18","University diploma","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Other","Right","Somewhat positive effect","Very positive effect","Fairly well",5,"a Leaver"
31,"Woman","South West","Missing","Remain",9,"None","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grades 2-5","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
