age,sex,region,EURef2016,education_age,work_stat,work_organisation,work_type,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
53,"Man","East of England","Remain","17-18","Other","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Neither positive nor negative","Neither positive nor negative","Fairly badly",3,"Neither a Leaver nor a Remainer"
47,"Woman","West Midlands","Leave","16","Not working","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
53,"Man","East of England","Leave","15 or under","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Very positive effect","Very badly",10,"a Leaver"
40,"Man","East of England","Remain","17-18","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
23,"Woman","South East","Remain","17-18","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Don't know","Don't know",5,"Don’t know"
21,"Woman","South East","Leave","Can't remember","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Have never worked","Don't know","Somewhat negative effect","Very badly",6,"a Remainer"
38,"Woman","South East","Remain","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
61,"Man","East of England","Leave","15 or under","Working part time (8-29 hours a week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Somewhat positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
41,"Man","South East","Leave","Still at school/Full time student","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly well",10,"Neither a Leaver nor a Remainer"
59,"Man","Scotland","Remain","20+","Working part time (Less than 8 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
32,"Man","East Midlands","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Very negative effect","Very badly",5,"Don’t know"
72,"Woman","South West","Remain","15 or under","Not working","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
70,"Man","West Midlands","Remain","20+","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
49,"Woman","North West","Remain","16","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Don't know",6,"a Remainer"
77,"Man","Scotland","Did not vote","15 or under","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Neither positive nor negative","Neither positive nor negative","Don't know",5,"a Leaver"
24,"Woman","Yorkshire and the Humber","Did not vote","17-18","Working full time (30 or more hours per week)","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
59,"Woman","Scotland","Remain","20+","Working full time (30 or more hours per week)","Charity/voluntary sector","Other","Very negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
48,"Woman","West Midlands","Leave","16","Working part time (Less than 8 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Don't know","Don't know","Fairly badly",8,"Don’t know"
45,"Man","London","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Somewhat positive effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
60,"Man","North East","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Fairly badly",0,"a Leaver"
35,"Woman","South East","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Somewhat positive effect","Fairly badly",8,"a Leaver"
67,"Man","Yorkshire and the Humber","Leave","16","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very positive effect","Very positive effect","Very badly",10,"Neither a Leaver nor a Remainer"
57,"Man","West Midlands","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
64,"Woman","South East","Remain","19","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Somewhat negative effect","Somewhat negative effect","Fairly well",2,"a Remainer"
47,"Man","South East","Remain","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
50,"Woman","Scotland","Remain","19","Other","Other","Other","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
69,"Woman","South East","Leave","16","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Don't know","Very badly",8,"a Leaver"
41,"Woman","East of England","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
21,"Woman","West Midlands","Leave","16","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Don't know",4,"Neither a Leaver nor a Remainer"
54,"Woman","South West","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
