age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
26,"Woman","London","Green","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",9,"a Remainer"
67,"Woman","South West","Conservative","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","B","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",10,"a Leaver"
69,"Woman","Wales","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","17-18","Prefer not to say","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Don't know",5,"a Leaver"
61,"Man","East Midlands","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
29,"Woman","South East","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Unemployed","Skipped","Other","Wrong","Somewhat negative effect","Very negative effect","Don't know",5,"a Remainer"
36,"Man","West Midlands","DK or did not vote","Cannot remember","","","Don't know","Not Asked or missing","Can't remember","Don't know","E","Working full time (30 or more hours per week)","Other","Other","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
59,"Man","East of England","Conservative","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
30,"Woman","East of England","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Fairly well",0,"a Remainer"
70,"Woman","South East","Conservative","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","Teaching qualification (not degree)","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",0,"a Leaver"
65,"Man","South West","UKIP","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working part time (Less than 8 hours a week)","Self-employed","Other","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
50,"Man","Wales","UKIP","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
22,"Man","South East","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
44,"Woman","North West","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
27,"Woman","East of England","DK or did not vote","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",7,"a Leaver"
24,"Man","North West","Labour","Cannot remember","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Not working","Have never worked","Have never worked","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
58,"Man","South East","Green","Remain","","","£35,000 to £39,999 per year","Not Asked or missing","15 or under","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Somewhat negative effect","Very badly",2,"a Leaver"
27,"Woman","West Midlands","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
27,"Woman","East of England","Conservative","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",5,"Neither a Leaver nor a Remainer"
20,"Man","London","DK or did not vote","Remain","","","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Have never worked","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
70,"Woman","Wales","Labour","Remain","","","Prefer not to answer","Not Asked or missing","16","University diploma","A","Retired","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
24,"Woman","South East","Conservative","Did not vote","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Neither positive nor negative","Fairly well",8,"Don’t know"
73,"Woman","North West","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Other","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
53,"Man","West Midlands","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","15 or under","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
80,"Woman","Scotland","Labour","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","Don't know","A","Retired","Nationalised industry or public corporation (e.g. Post Office)","Have never worked","Wrong","Very positive effect","Very positive effect","Very badly",9,"a Remainer"
