age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
63,"Man","North West","Labour","Remain",8,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","15 or under","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat positive effect","Very badly",10,"a Leaver"
69,"Woman","South East","Conservative","Remain",9,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Don't know","Neither positive nor negative","Very badly",2,"Neither a Leaver nor a Remainer"
51,"Woman","Scotland","UKIP","Leave",5,"The Times","Don't know","Not Asked or missing","20+","University diploma","B","Not working","Other","Other","Right","Very positive effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
54,"Woman","South East","Conservative","Leave",10,"The Independent","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Don't know","Fairly well",5,"a Leaver"
40,"Man","South West","Conservative","Leave",0,"None","£5,000 to £9,999 per year","Not Asked or missing","16","Prefer not to say","C2","Not working","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
42,"Man","North West","Other","Leave",9,"The Guardian","Not Asked or missing","Not Asked or missing","32766","City & Guilds certificate","C1","Working part time (8-29 hours a week)","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
67,"Woman","North West","Conservative","Remain",2,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","16","University diploma","A","Retired","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Don't know","Neither positive nor negative","Don't know",7,"a Remainer"
20,"Woman","Scotland","DK or did not vote","Remain",7,"None","Don't know","Not Asked or missing","Still at school/Full time student","Scottish Higher Certificate","C2","Full time student","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat negative effect","Don't know","Don't know",6,"a Remainer"
66,"Woman","East of England","Other","Leave",7,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
20,"Woman","East Midlands","DK or did not vote","Remain",8,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","32766","GCE A level or Higher Certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
68,"Man","London","Conservative","Leave",0,"None","Don't know","Not Asked or missing","15 or under","City & Guilds certificate - advanced","C1","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
78,"Man","East of England","Liberal Democrat","Remain",0,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
20,"Woman","East Midlands","DK or did not vote","Did not vote",5,"The Daily Mail / The Scottish Daily Mail","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","99","Have never worked","Don’t know","Don't know","Neither positive nor negative","Don't know",4,"Neither a Leaver nor a Remainer"
48,"Woman","Yorkshire and the Humber","Liberal Democrat","Leave",5,"The Times","under £5,000 per year","Not Asked or missing","16","University diploma","E","Not working","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat negative effect","Somewhat negative effect","Very badly",1,"a Leaver"
63,"Man","Scotland","UKIP","Remain",3,"None","£25,000 to £29,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Don't know","Very badly",9,"Neither a Leaver nor a Remainer"
68,"Man","South East","Other","Leave",7,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","16","ONC","C2","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
31,"Woman","North West","DK or did not vote","Remain",5,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Don't know","Don't know","Fairly badly",1,"a Remainer"
49,"Woman","North West","Labour","Leave",3,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","No formal qualifications","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Don't know","Very negative effect","Very badly",10,"Neither a Leaver nor a Remainer"
56,"Woman","Wales","DK or did not vote","Remain",5,"The Independent","Don't know","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Don't know","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
68,"Woman","Wales","DK or did not vote","Leave",7,"Other Newspaper","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Don't know","Don't know",5,"a Leaver"
20,"Man","West Midlands","DK or did not vote","Did not vote",1,"None","Don't know","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Full time student","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Neither positive nor negative","Don't know",8,"Neither a Leaver nor a Remainer"
27,"Woman","Wales","DK or did not vote","Remain",0,"The Guardian","under £5,000 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working part time (Less than 8 hours a week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
49,"Woman","London","Labour","Leave",0,"The Daily Mail / The Scottish Daily Mail","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
24,"Man","Wales","DK or did not vote","Leave",3,"None","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly well",5,"a Leaver"
48,"Woman","South West","DK or did not vote","Remain",1,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
46,"Woman","South East","DK or did not vote","Did not vote",5,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","Prefer not to say","C2","Other","Other","Other","Don’t know","Somewhat negative effect","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
